B;C;D;E;F
15/02/2022;DG#06;0;0;#DIV/0!
15/02/2022;DG#06;0;0;#DIV/0!
15/02/2022;DG#07;0;0;#DIV/0!
15/02/2022;DG#07;0;0;#DIV/0!
15/02/2022;DG#08;0;0;#DIV/0!
15/02/2022;DG#08;0;0;#DIV/0!
15/02/2022;DG#09;0;0;#DIV/0!
15/02/2022;DG#09;0;0;#DIV/0!
15/02/2022;DG#10;0;0;#DIV/0!
15/02/2022;DG#10;0;0;#DIV/0!
15/02/2022;DG#11;0;0;#DIV/0!
15/02/2022;DG#11;0;0;#DIV/0!
15/02/2022;DG#12;0;0;#DIV/0!
15/02/2022;DG#12;0;0;#DIV/0!
15/02/2022;DG#13;0;0;#DIV/0!
15/02/2022;DG#13;0;0;#DIV/0!
15/02/2022;DG#14;0;0;#DIV/0!
15/02/2022;DG#14;0;0;#DIV/0!
15/02/2022;DG#15;0;0;#DIV/0!
15/02/2022;DG#15;0;0;#DIV/0!
15/02/2022;DG#16;0;0;#DIV/0!
15/02/2022;DG#16;0;0;#DIV/0!
15/02/2022;DG#17;0;0;#DIV/0!
15/02/2022;DG#17;0;0;#DIV/0!
15/02/2022;DG#18;0;0;#DIV/0!
15/02/2022;DG#18;0;0;#DIV/0!
15/02/2022;DG#19;0;0;#DIV/0!
15/02/2022;DG#19;0;0;#DIV/0!
15/02/2022;DG#20;0;0;#DIV/0!
15/02/2022;DG#20;0;0;#DIV/0!
15/02/2022;DG#21;0;0;#DIV/0!
15/02/2022;DG#21;0;0;#DIV/0!
15/02/2022;DG#22;0;0;#DIV/0!
15/02/2022;DG#22;0;0;#DIV/0!
15/02/2022;DG#23;0;0;#DIV/0!
15/02/2022;DG#23;0;0;#DIV/0!
16/02/2022;DG#01;0;0;#DIV/0!
16/02/2022;DG#01;0;0;#DIV/0!
16/02/2022;DG#02;0;0;#DIV/0!
16/02/2022;DG#02;0;0;#DIV/0!
16/02/2022;DG#03;0;0;#DIV/0!
16/02/2022;DG#03;0;0;#DIV/0!
16/02/2022;DG#04;0;0;#DIV/0!
16/02/2022;DG#04;0;0;#DIV/0!
16/02/2022;DG#05;0;0;#DIV/0!
16/02/2022;DG#05;0;0;#DIV/0!
16/02/2022;DG#06;0;0;#DIV/0!
16/02/2022;DG#06;0;0;#DIV/0!
16/02/2022;DG#07;0;0;#DIV/0!
16/02/2022;DG#07;0;0;#DIV/0!
16/02/2022;DG#08;0;0;#DIV/0!
16/02/2022;DG#08;0;0;#DIV/0!
16/02/2022;DG#09;0;0;#DIV/0!
16/02/2022;DG#09;0;0;#DIV/0!
16/02/2022;DG#10;0;0;#DIV/0!
16/02/2022;DG#10;0;0;#DIV/0!
16/02/2022;DG#11;0;0;#DIV/0!
16/02/2022;DG#11;0;0;#DIV/0!
16/02/2022;DG#12;0;0;#DIV/0!
16/02/2022;DG#12;0;0;#DIV/0!
16/02/2022;DG#13;0;0;#DIV/0!
16/02/2022;DG#13;0;0;#DIV/0!
16/02/2022;DG#14;0;0;#DIV/0!
16/02/2022;DG#14;0;0;#DIV/0!
16/02/2022;DG#15;0;0;#DIV/0!
16/02/2022;DG#15;0;0;#DIV/0!
16/02/2022;DG#16;0;0;#DIV/0!
16/02/2022;DG#16;0;0;#DIV/0!
16/02/2022;DG#17;0;0;#DIV/0!
16/02/2022;DG#17;0;0;#DIV/0!
16/02/2022;DG#18;0;0;#DIV/0!
16/02/2022;DG#18;0;0;#DIV/0!
16/02/2022;DG#19;0;0;#DIV/0!
16/02/2022;DG#19;0;0;#DIV/0!
16/02/2022;DG#20;0;0;#DIV/0!
16/02/2022;DG#20;0;0;#DIV/0!
16/02/2022;DG#21;0;0;#DIV/0!
16/02/2022;DG#21;0;0;#DIV/0!
16/02/2022;DG#22;0;0;#DIV/0!
16/02/2022;DG#22;0;0;#DIV/0!
16/02/2022;DG#23;0;0;#DIV/0!
16/02/2022;DG#23;0;0;#DIV/0!
17/02/2022;DG#01;0;0;#DIV/0!
17/02/2022;DG#01;0;0;#DIV/0!
17/02/2022;DG#02;0;0;#DIV/0!
17/02/2022;DG#02;0;0;#DIV/0!
17/02/2022;DG#03;0;0;#DIV/0!
17/02/2022;DG#03;0;0;#DIV/0!
17/02/2022;DG#04;0;0;#DIV/0!
17/02/2022;DG#04;0;0;#DIV/0!
17/02/2022;DG#05;0;0;#DIV/0!
17/02/2022;DG#05;0;0;#DIV/0!
17/02/2022;DG#06;0;0;#DIV/0!
17/02/2022;DG#06;0;0;#DIV/0!
17/02/2022;DG#07;0;0;#DIV/0!
17/02/2022;DG#07;0;0;#DIV/0!
17/02/2022;DG#08;0;0;#DIV/0!
17/02/2022;DG#08;0;0;#DIV/0!
17/02/2022;DG#09;0;0;#DIV/0!
17/02/2022;DG#09;0;0;#DIV/0!
17/02/2022;DG#10;0;0;#DIV/0!
17/02/2022;DG#10;0;0;#DIV/0!
17/02/2022;DG#11;0;0;#DIV/0!
17/02/2022;DG#11;0;0;#DIV/0!
17/02/2022;DG#12;0;0;#DIV/0!
17/02/2022;DG#12;0;0;#DIV/0!
17/02/2022;DG#13;0;0;#DIV/0!
17/02/2022;DG#13;0;0;#DIV/0!
17/02/2022;DG#14;0;0;#DIV/0!
17/02/2022;DG#14;0;0;#DIV/0!
17/02/2022;DG#15;0;0;#DIV/0!
17/02/2022;DG#15;0;0;#DIV/0!
17/02/2022;DG#16;0;0;#DIV/0!
17/02/2022;DG#16;0;0;#DIV/0!
17/02/2022;DG#17;0;0;#DIV/0!
17/02/2022;DG#17;0;0;#DIV/0!
17/02/2022;DG#18;0;0;#DIV/0!
17/02/2022;DG#18;0;0;#DIV/0!
17/02/2022;DG#19;0;0;#DIV/0!
17/02/2022;DG#19;0;0;#DIV/0!
17/02/2022;DG#20;0;0;#DIV/0!
17/02/2022;DG#20;0;0;#DIV/0!
17/02/2022;DG#21;0;0;#DIV/0!
17/02/2022;DG#21;0;0;#DIV/0!
17/02/2022;DG#22;0;0;#DIV/0!
17/02/2022;DG#22;0;0;#DIV/0!
17/02/2022;DG#23;0;0;#DIV/0!
17/02/2022;DG#23;0;0;#DIV/0!
18/02/2022;DG#01;0;0;#DIV/0!
18/02/2022;DG#01;0;0;#DIV/0!
18/02/2022;DG#02;0;0;#DIV/0!
18/02/2022;DG#02;0;0;#DIV/0!
18/02/2022;DG#03;0;0;#DIV/0!
18/02/2022;DG#03;0;0;#DIV/0!
18/02/2022;DG#04;0;0;#DIV/0!
18/02/2022;DG#04;0;0;#DIV/0!
18/02/2022;DG#05;0;0;#DIV/0!
18/02/2022;DG#05;0;0;#DIV/0!
18/02/2022;DG#06;0;0;#DIV/0!
18/02/2022;DG#06;0;0;#DIV/0!
18/02/2022;DG#07;0;0;#DIV/0!
18/02/2022;DG#07;0;0;#DIV/0!
18/02/2022;DG#08;0;0;#DIV/0!
18/02/2022;DG#08;0;0;#DIV/0!
18/02/2022;DG#09;0;0;#DIV/0!
18/02/2022;DG#09;0;0;#DIV/0!
18/02/2022;DG#10;0;0;#DIV/0!
18/02/2022;DG#10;0;0;#DIV/0!
18/02/2022;DG#11;0;0;#DIV/0!
18/02/2022;DG#11;0;0;#DIV/0!
18/02/2022;DG#12;0;0;#DIV/0!
18/02/2022;DG#12;0;0;#DIV/0!
18/02/2022;DG#13;0;2;#DIV/0!
18/02/2022;DG#13;0;2;#DIV/0!
18/02/2022;DG#14;0;16;#DIV/0!
18/02/2022;DG#14;0;16;#DIV/0!
18/02/2022;DG#15;0;0;#DIV/0!
18/02/2022;DG#15;0;0;#DIV/0!
18/02/2022;DG#16;0;0;#DIV/0!
18/02/2022;DG#16;0;0;#DIV/0!
18/02/2022;DG#17;0;2;#DIV/0!
18/02/2022;DG#17;0;2;#DIV/0!
18/02/2022;DG#18;0;14;#DIV/0!
18/02/2022;DG#18;0;14;#DIV/0!
18/02/2022;DG#19;0;0;#DIV/0!
18/02/2022;DG#19;0;0;#DIV/0!
18/02/2022;DG#20;0;8;#DIV/0!
18/02/2022;DG#20;0;8;#DIV/0!
18/02/2022;DG#21;0;0;#DIV/0!
18/02/2022;DG#21;0;0;#DIV/0!
18/02/2022;DG#22;0;0;#DIV/0!
18/02/2022;DG#22;0;0;#DIV/0!
18/02/2022;DG#23;0;0;#DIV/0!
18/02/2022;DG#23;0;0;#DIV/0!
19/02/2022;DG#01;0;0;#DIV/0!
19/02/2022;DG#01;0;0;#DIV/0!
19/02/2022;DG#02;0;0;#DIV/0!
19/02/2022;DG#02;0;0;#DIV/0!
19/02/2022;DG#03;0;0;#DIV/0!
19/02/2022;DG#03;0;0;#DIV/0!
19/02/2022;DG#04;0;0;#DIV/0!
19/02/2022;DG#04;0;0;#DIV/0!
19/02/2022;DG#05;0;0;#DIV/0!
19/02/2022;DG#05;0;0;#DIV/0!
19/02/2022;DG#06;0;0;#DIV/0!
19/02/2022;DG#06;0;0;#DIV/0!
19/02/2022;DG#07;0;0;#DIV/0!
19/02/2022;DG#07;0;0;#DIV/0!
19/02/2022;DG#08;0;0;#DIV/0!
19/02/2022;DG#08;0;0;#DIV/0!
19/02/2022;DG#09;0;0;#DIV/0!
19/02/2022;DG#09;0;0;#DIV/0!
19/02/2022;DG#10;0;0;#DIV/0!
19/02/2022;DG#10;0;0;#DIV/0!
19/02/2022;DG#11;0;0;#DIV/0!
19/02/2022;DG#11;0;0;#DIV/0!
19/02/2022;DG#12;0;0;#DIV/0!
19/02/2022;DG#12;0;0;#DIV/0!
19/02/2022;DG#13;0;0;#DIV/0!
19/02/2022;DG#13;0;0;#DIV/0!
19/02/2022;DG#14;0;0;#DIV/0!
19/02/2022;DG#14;0;0;#DIV/0!
19/02/2022;DG#15;0;0;#DIV/0!
19/02/2022;DG#15;0;0;#DIV/0!
19/02/2022;DG#16;0;0;#DIV/0!
19/02/2022;DG#16;0;0;#DIV/0!
19/02/2022;DG#17;0;0;#DIV/0!
19/02/2022;DG#17;0;0;#DIV/0!
19/02/2022;DG#18;0;0;#DIV/0!
19/02/2022;DG#18;0;0;#DIV/0!
19/02/2022;DG#19;0;0;#DIV/0!
19/02/2022;DG#19;0;0;#DIV/0!
19/02/2022;DG#20;0;0;#DIV/0!
19/02/2022;DG#20;0;0;#DIV/0!
19/02/2022;DG#21;0;0;#DIV/0!
19/02/2022;DG#21;0;0;#DIV/0!
19/02/2022;DG#22;0;0;#DIV/0!
19/02/2022;DG#22;0;0;#DIV/0!
19/02/2022;DG#23;0;0;#DIV/0!
19/02/2022;DG#23;0;0;#DIV/0!
20/02/2022;DG#01;0;0;#DIV/0!
20/02/2022;DG#01;0;0;#DIV/0!
20/02/2022;DG#02;0;0;#DIV/0!
20/02/2022;DG#02;0;0;#DIV/0!
20/02/2022;DG#03;0;0;#DIV/0!
20/02/2022;DG#03;0;0;#DIV/0!
20/02/2022;DG#04;0;0;#DIV/0!
20/02/2022;DG#04;0;0;#DIV/0!
20/02/2022;DG#05;0;0;#DIV/0!
20/02/2022;DG#05;0;0;#DIV/0!
20/02/2022;DG#06;0;0;#DIV/0!
20/02/2022;DG#06;0;0;#DIV/0!
20/02/2022;DG#07;0;0;#DIV/0!
20/02/2022;DG#07;0;0;#DIV/0!
20/02/2022;DG#08;0;0;#DIV/0!
20/02/2022;DG#08;0;0;#DIV/0!
20/02/2022;DG#09;0;0;#DIV/0!
20/02/2022;DG#09;0;0;#DIV/0!
20/02/2022;DG#10;0;0;#DIV/0!
20/02/2022;DG#10;0;0;#DIV/0!
20/02/2022;DG#11;0;0;#DIV/0!
20/02/2022;DG#11;0;0;#DIV/0!
20/02/2022;DG#12;0;0;#DIV/0!
20/02/2022;DG#12;0;0;#DIV/0!
20/02/2022;DG#13;0;0;#DIV/0!
20/02/2022;DG#13;0;0;#DIV/0!
20/02/2022;DG#14;0;0;#DIV/0!
20/02/2022;DG#14;0;0;#DIV/0!
20/02/2022;DG#15;0;0;#DIV/0!
20/02/2022;DG#15;0;0;#DIV/0!
20/02/2022;DG#16;0;0;#DIV/0!
20/02/2022;DG#16;0;0;#DIV/0!
20/02/2022;DG#17;0;0;#DIV/0!
20/02/2022;DG#17;0;0;#DIV/0!
20/02/2022;DG#18;0;0;#DIV/0!
20/02/2022;DG#18;0;0;#DIV/0!
20/02/2022;DG#19;0;0;#DIV/0!
20/02/2022;DG#19;0;0;#DIV/0!
20/02/2022;DG#20;0;0;#DIV/0!
20/02/2022;DG#20;0;0;#DIV/0!
20/02/2022;DG#21;0;0;#DIV/0!
20/02/2022;DG#21;0;0;#DIV/0!
20/02/2022;DG#22;0;0;#DIV/0!
20/02/2022;DG#22;0;0;#DIV/0!
20/02/2022;DG#23;0;0;#DIV/0!
20/02/2022;DG#23;0;0;#DIV/0!
21/02/2022;DG#01;0;0;#DIV/0!
21/02/2022;DG#01;0;0;#DIV/0!
21/02/2022;DG#02;0;0;#DIV/0!
21/02/2022;DG#02;0;0;#DIV/0!
21/02/2022;DG#03;0;0;#DIV/0!
21/02/2022;DG#03;0;0;#DIV/0!
21/02/2022;DG#04;0;0;#DIV/0!
21/02/2022;DG#04;0;0;#DIV/0!
21/02/2022;DG#05;0;0;#DIV/0!
21/02/2022;DG#05;0;0;#DIV/0!
21/02/2022;DG#06;0;0;#DIV/0!
21/02/2022;DG#06;0;0;#DIV/0!
21/02/2022;DG#07;0;0;#DIV/0!
21/02/2022;DG#07;0;0;#DIV/0!
21/02/2022;DG#08;0;0;#DIV/0!
21/02/2022;DG#08;0;0;#DIV/0!
21/02/2022;DG#09;0;0;#DIV/0!
21/02/2022;DG#09;0;0;#DIV/0!
21/02/2022;DG#10;0;0;#DIV/0!
21/02/2022;DG#10;0;0;#DIV/0!
21/02/2022;DG#11;0;0;#DIV/0!
21/02/2022;DG#11;0;0;#DIV/0!
21/02/2022;DG#12;0;0;#DIV/0!
21/02/2022;DG#12;0;0;#DIV/0!
21/02/2022;DG#13;0;0;#DIV/0!
21/02/2022;DG#13;0;0;#DIV/0!
21/02/2022;DG#14;0;0;#DIV/0!
21/02/2022;DG#14;0;0;#DIV/0!
21/02/2022;DG#15;0;0;#DIV/0!
21/02/2022;DG#15;0;0;#DIV/0!
21/02/2022;DG#16;0;0;#DIV/0!
21/02/2022;DG#16;0;0;#DIV/0!
21/02/2022;DG#17;0;0;#DIV/0!
21/02/2022;DG#17;0;0;#DIV/0!
21/02/2022;DG#18;0;0;#DIV/0!
21/02/2022;DG#18;0;0;#DIV/0!
21/02/2022;DG#19;0;0;#DIV/0!
21/02/2022;DG#19;0;0;#DIV/0!
21/02/2022;DG#20;0;0;#DIV/0!
21/02/2022;DG#20;0;0;#DIV/0!
21/02/2022;DG#21;0;0;#DIV/0!
21/02/2022;DG#21;0;0;#DIV/0!
21/02/2022;DG#22;0;0;#DIV/0!
21/02/2022;DG#22;0;0;#DIV/0!
21/02/2022;DG#23;0;0;#DIV/0!
21/02/2022;DG#23;0;0;#DIV/0!
22/02/2022;DG#01;0;0;#DIV/0!
22/02/2022;DG#01;0;0;#DIV/0!
22/02/2022;DG#02;0;0;#DIV/0!
22/02/2022;DG#02;0;0;#DIV/0!
22/02/2022;DG#03;0;0;#DIV/0!
22/02/2022;DG#03;0;0;#DIV/0!
22/02/2022;DG#04;0;0;#DIV/0!
22/02/2022;DG#04;0;0;#DIV/0!
22/02/2022;DG#05;0;0;#DIV/0!
22/02/2022;DG#05;0;0;#DIV/0!
22/02/2022;DG#06;0;0;#DIV/0!
22/02/2022;DG#06;0;0;#DIV/0!
22/02/2022;DG#07;0;0;#DIV/0!
22/02/2022;DG#07;0;0;#DIV/0!
22/02/2022;DG#08;0;0;#DIV/0!
22/02/2022;DG#08;0;0;#DIV/0!
22/02/2022;DG#09;0;0;#DIV/0!
22/02/2022;DG#09;0;0;#DIV/0!
22/02/2022;DG#10;0;0;#DIV/0!
22/02/2022;DG#10;0;0;#DIV/0!
22/02/2022;DG#11;0;0;#DIV/0!
22/02/2022;DG#11;0;0;#DIV/0!
22/02/2022;DG#12;0;0;#DIV/0!
22/02/2022;DG#12;0;0;#DIV/0!
22/02/2022;DG#13;0;0;#DIV/0!
22/02/2022;DG#13;0;0;#DIV/0!
22/02/2022;DG#14;0;0;#DIV/0!
22/02/2022;DG#14;0;0;#DIV/0!
22/02/2022;DG#15;0;0;#DIV/0!
22/02/2022;DG#15;0;0;#DIV/0!
22/02/2022;DG#16;0;0;#DIV/0!
22/02/2022;DG#16;0;0;#DIV/0!
22/02/2022;DG#17;0;0;#DIV/0!
22/02/2022;DG#17;0;0;#DIV/0!
22/02/2022;DG#18;0;0;#DIV/0!
22/02/2022;DG#18;0;0;#DIV/0!
22/02/2022;DG#19;0;0;#DIV/0!
22/02/2022;DG#19;0;0;#DIV/0!
22/02/2022;DG#20;0;0;#DIV/0!
22/02/2022;DG#20;0;0;#DIV/0!
22/02/2022;DG#21;0;0;#DIV/0!
22/02/2022;DG#21;0;0;#DIV/0!
22/02/2022;DG#22;0;0;#DIV/0!
22/02/2022;DG#22;0;0;#DIV/0!
22/02/2022;DG#23;0;0;#DIV/0!
22/02/2022;DG#23;0;0;#DIV/0!
23/02/2022;DG#01;0;0;#DIV/0!
23/02/2022;DG#01;0;0;#DIV/0!
23/02/2022;DG#02;0;0;#DIV/0!
23/02/2022;DG#02;0;0;#DIV/0!
23/02/2022;DG#03;0;0;#DIV/0!
23/02/2022;DG#03;0;0;#DIV/0!
23/02/2022;DG#04;0;0;#DIV/0!
23/02/2022;DG#04;0;0;#DIV/0!
23/02/2022;DG#05;0;0;#DIV/0!
23/02/2022;DG#05;0;0;#DIV/0!
23/02/2022;DG#06;0;0;#DIV/0!
23/02/2022;DG#06;0;0;#DIV/0!
23/02/2022;DG#07;0;0;#DIV/0!
23/02/2022;DG#07;0;0;#DIV/0!
23/02/2022;DG#08;0;0;#DIV/0!
23/02/2022;DG#08;0;0;#DIV/0!
23/02/2022;DG#09;0;0;#DIV/0!
23/02/2022;DG#09;0;0;#DIV/0!
23/02/2022;DG#10;0;0;#DIV/0!
23/02/2022;DG#10;0;0;#DIV/0!
23/02/2022;DG#11;0;0;#DIV/0!
23/02/2022;DG#11;0;0;#DIV/0!
23/02/2022;DG#12;0;0;#DIV/0!
23/02/2022;DG#12;0;0;#DIV/0!
23/02/2022;DG#13;0;0;#DIV/0!
23/02/2022;DG#13;0;0;#DIV/0!
23/02/2022;DG#14;0;0;#DIV/0!
23/02/2022;DG#14;0;0;#DIV/0!
23/02/2022;DG#15;0;0;#DIV/0!
23/02/2022;DG#15;0;0;#DIV/0!
23/02/2022;DG#16;0;0;#DIV/0!
23/02/2022;DG#16;0;0;#DIV/0!
23/02/2022;DG#17;0;0;#DIV/0!
23/02/2022;DG#17;0;0;#DIV/0!
23/02/2022;DG#18;0;0;#DIV/0!
23/02/2022;DG#18;0;0;#DIV/0!
23/02/2022;DG#19;0;0;#DIV/0!
23/02/2022;DG#19;0;0;#DIV/0!
23/02/2022;DG#20;0;0;#DIV/0!
23/02/2022;DG#20;0;0;#DIV/0!
23/02/2022;DG#21;0;0;#DIV/0!
23/02/2022;DG#21;0;0;#DIV/0!
23/02/2022;DG#22;0;0;#DIV/0!
23/02/2022;DG#22;0;0;#DIV/0!
23/02/2022;DG#23;0;0;#DIV/0!
23/02/2022;DG#23;0;0;#DIV/0!
24/02/2022;DG#01;0;0;#DIV/0!
24/02/2022;DG#01;0;0;#DIV/0!
24/02/2022;DG#02;0;0;#DIV/0!
24/02/2022;DG#02;0;0;#DIV/0!
24/02/2022;DG#03;0;0;#DIV/0!
24/02/2022;DG#03;0;0;#DIV/0!
24/02/2022;DG#04;0;0;#DIV/0!
24/02/2022;DG#04;0;0;#DIV/0!
24/02/2022;DG#05;0;0;#DIV/0!
24/02/2022;DG#05;0;0;#DIV/0!
24/02/2022;DG#06;0;0;#DIV/0!
24/02/2022;DG#06;0;0;#DIV/0!
24/02/2022;DG#07;0;0;#DIV/0!
24/02/2022;DG#07;0;0;#DIV/0!
24/02/2022;DG#08;0;0;#DIV/0!
24/02/2022;DG#08;0;0;#DIV/0!
24/02/2022;DG#09;0;0;#DIV/0!
24/02/2022;DG#09;0;0;#DIV/0!
24/02/2022;DG#10;0;0;#DIV/0!
24/02/2022;DG#10;0;0;#DIV/0!
24/02/2022;DG#11;0;0;#DIV/0!
24/02/2022;DG#11;0;0;#DIV/0!
24/02/2022;DG#12;0;0;#DIV/0!
24/02/2022;DG#12;0;0;#DIV/0!
24/02/2022;DG#13;0;0;#DIV/0!
24/02/2022;DG#13;0;0;#DIV/0!
24/02/2022;DG#14;0;0;#DIV/0!
24/02/2022;DG#14;0;0;#DIV/0!
24/02/2022;DG#15;0;0;#DIV/0!
24/02/2022;DG#15;0;0;#DIV/0!
24/02/2022;DG#16;0;0;#DIV/0!
24/02/2022;DG#16;0;0;#DIV/0!
24/02/2022;DG#17;0;0;#DIV/0!
24/02/2022;DG#17;0;0;#DIV/0!
24/02/2022;DG#18;0;0;#DIV/0!
24/02/2022;DG#18;0;0;#DIV/0!
24/02/2022;DG#19;0;0;#DIV/0!
24/02/2022;DG#19;0;0;#DIV/0!
24/02/2022;DG#20;0;0;#DIV/0!
24/02/2022;DG#20;0;0;#DIV/0!
24/02/2022;DG#21;0;0;#DIV/0!
24/02/2022;DG#21;0;0;#DIV/0!
24/02/2022;DG#22;0;0;#DIV/0!
24/02/2022;DG#22;0;0;#DIV/0!
24/02/2022;DG#23;0;0;#DIV/0!
24/02/2022;DG#23;0;0;#DIV/0!
25/02/2022;DG#01;0;0;#DIV/0!
25/02/2022;DG#01;0;0;#DIV/0!
25/02/2022;DG#02;0;0;#DIV/0!
25/02/2022;DG#02;0;0;#DIV/0!
25/02/2022;DG#03;0;0;#DIV/0!
25/02/2022;DG#03;0;0;#DIV/0!
25/02/2022;DG#04;0;0;#DIV/0!
25/02/2022;DG#04;0;0;#DIV/0!
25/02/2022;DG#05;0;0;#DIV/0!
25/02/2022;DG#05;0;0;#DIV/0!
25/02/2022;DG#06;0;0;#DIV/0!
25/02/2022;DG#06;0;0;#DIV/0!
25/02/2022;DG#07;0;0;#DIV/0!
25/02/2022;DG#07;0;0;#DIV/0!
25/02/2022;DG#08;0;0;#DIV/0!
25/02/2022;DG#08;0;0;#DIV/0!
25/02/2022;DG#09;0;0;#DIV/0!
25/02/2022;DG#09;0;0;#DIV/0!
25/02/2022;DG#10;0;0;#DIV/0!
25/02/2022;DG#10;0;0;#DIV/0!
25/02/2022;DG#11;0;0;#DIV/0!
25/02/2022;DG#11;0;0;#DIV/0!
25/02/2022;DG#12;0;0;#DIV/0!
25/02/2022;DG#12;0;0;#DIV/0!
25/02/2022;DG#13;0;0;#DIV/0!
25/02/2022;DG#13;0;0;#DIV/0!
25/02/2022;DG#14;0;0;#DIV/0!
25/02/2022;DG#14;0;0;#DIV/0!
25/02/2022;DG#15;0;0;#DIV/0!
25/02/2022;DG#15;0;0;#DIV/0!
25/02/2022;DG#16;0;0;#DIV/0!
25/02/2022;DG#16;0;0;#DIV/0!
25/02/2022;DG#17;0;0;#DIV/0!
25/02/2022;DG#17;0;0;#DIV/0!
25/02/2022;DG#18;0;0;#DIV/0!
25/02/2022;DG#18;0;0;#DIV/0!
25/02/2022;DG#19;0;0;#DIV/0!
25/02/2022;DG#19;0;0;#DIV/0!
25/02/2022;DG#20;0;0;#DIV/0!
25/02/2022;DG#20;0;0;#DIV/0!
25/02/2022;DG#21;0;0;#DIV/0!
25/02/2022;DG#21;0;0;#DIV/0!
25/02/2022;DG#22;0;0;#DIV/0!
25/02/2022;DG#22;0;0;#DIV/0!
25/02/2022;DG#23;0;0;#DIV/0!
25/02/2022;DG#23;0;0;#DIV/0!
26/02/2022;DG#01;0;0;#DIV/0!
26/02/2022;DG#01;0;0;#DIV/0!
26/02/2022;DG#02;0;0;#DIV/0!
26/02/2022;DG#02;0;0;#DIV/0!
26/02/2022;DG#03;0;0;#DIV/0!
26/02/2022;DG#03;0;0;#DIV/0!
26/02/2022;DG#04;0;0;#DIV/0!
26/02/2022;DG#04;0;0;#DIV/0!
26/02/2022;DG#05;0;0;#DIV/0!
26/02/2022;DG#05;0;0;#DIV/0!
26/02/2022;DG#06;0;0;#DIV/0!
26/02/2022;DG#06;0;0;#DIV/0!
26/02/2022;DG#07;0;0;#DIV/0!
26/02/2022;DG#07;0;0;#DIV/0!
26/02/2022;DG#08;0;0;#DIV/0!
26/02/2022;DG#08;0;0;#DIV/0!
26/02/2022;DG#09;0;0;#DIV/0!
26/02/2022;DG#09;0;0;#DIV/0!
26/02/2022;DG#10;0;0;#DIV/0!
26/02/2022;DG#10;0;0;#DIV/0!
26/02/2022;DG#11;0;0;#DIV/0!
26/02/2022;DG#11;0;0;#DIV/0!
26/02/2022;DG#12;0;0;#DIV/0!
26/02/2022;DG#12;0;0;#DIV/0!
26/02/2022;DG#13;0;0;#DIV/0!
26/02/2022;DG#13;0;0;#DIV/0!
26/02/2022;DG#14;0;0;#DIV/0!
26/02/2022;DG#14;0;0;#DIV/0!
26/02/2022;DG#15;0;0;#DIV/0!
26/02/2022;DG#15;0;0;#DIV/0!
26/02/2022;DG#16;0;0;#DIV/0!
26/02/2022;DG#16;0;0;#DIV/0!
26/02/2022;DG#17;0;0;#DIV/0!
26/02/2022;DG#17;0;0;#DIV/0!
26/02/2022;DG#18;0;0;#DIV/0!
26/02/2022;DG#18;0;0;#DIV/0!
26/02/2022;DG#19;0;0;#DIV/0!
26/02/2022;DG#19;0;0;#DIV/0!
26/02/2022;DG#20;0;0;#DIV/0!
26/02/2022;DG#20;0;0;#DIV/0!
26/02/2022;DG#21;0;0;#DIV/0!
26/02/2022;DG#21;0;0;#DIV/0!
26/02/2022;DG#22;0;0;#DIV/0!
26/02/2022;DG#22;0;0;#DIV/0!
26/02/2022;DG#23;0;0;#DIV/0!
26/02/2022;DG#23;0;0;#DIV/0!
27/02/2022;DG#01;0;0;#DIV/0!
27/02/2022;DG#01;0;0;#DIV/0!
27/02/2022;DG#02;0;0;#DIV/0!
27/02/2022;DG#02;0;0;#DIV/0!
27/02/2022;DG#03;0;0;#DIV/0!
27/02/2022;DG#03;0;0;#DIV/0!
27/02/2022;DG#04;0;0;#DIV/0!
27/02/2022;DG#04;0;0;#DIV/0!
27/02/2022;DG#05;0;0;#DIV/0!
27/02/2022;DG#05;0;0;#DIV/0!
27/02/2022;DG#06;0;0;#DIV/0!
27/02/2022;DG#06;0;0;#DIV/0!
27/02/2022;DG#07;0;0;#DIV/0!
27/02/2022;DG#07;0;0;#DIV/0!
27/02/2022;DG#08;0;0;#DIV/0!
27/02/2022;DG#08;0;0;#DIV/0!
27/02/2022;DG#09;0;0;#DIV/0!
27/02/2022;DG#09;0;0;#DIV/0!
27/02/2022;DG#10;0;0;#DIV/0!
27/02/2022;DG#10;0;0;#DIV/0!
27/02/2022;DG#11;0;0;#DIV/0!
27/02/2022;DG#11;0;0;#DIV/0!
27/02/2022;DG#12;0;0;#DIV/0!
27/02/2022;DG#12;0;0;#DIV/0!
27/02/2022;DG#13;0;0;#DIV/0!
27/02/2022;DG#13;0;0;#DIV/0!
27/02/2022;DG#14;0;0;#DIV/0!
27/02/2022;DG#14;0;0;#DIV/0!
27/02/2022;DG#15;0;0;#DIV/0!
27/02/2022;DG#15;0;0;#DIV/0!
27/02/2022;DG#16;0;0;#DIV/0!
27/02/2022;DG#16;0;0;#DIV/0!
27/02/2022;DG#17;0;0;#DIV/0!
27/02/2022;DG#17;0;0;#DIV/0!
27/02/2022;DG#18;0;0;#DIV/0!
27/02/2022;DG#18;0;0;#DIV/0!
27/02/2022;DG#19;0;0;#DIV/0!
27/02/2022;DG#19;0;0;#DIV/0!
27/02/2022;DG#20;0;0;#DIV/0!
27/02/2022;DG#20;0;0;#DIV/0!
